"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,172,337335358465556,337335360204849
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,173,337335360209239,337335360212949
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,174,337335360221439,337335360221879
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,175,337335360223409,337335361934482
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,176,337335361938632,337335361942422
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,177,337335361951512,337335361952052
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,178,337335361953412,337335361989423
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,179,337335361990753,337335362024433
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,180,337335362030753,337335362031103
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,181,337335362032373,337335362696952
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,182,337335362699392,337335362701872
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,183,337335362709312,337335362709722
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,184,337335362711252,337335362753993
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,185,337335362755363,337335362815233
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,186,337335362821373,337335362821593
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,187,337335362822744,337335362861474
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,188,337335362868754,337335362922705
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,189,337335362929115,337335362929335
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,190,337335362930605,337335363600944
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,191,337335363604234,337335363606934
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,192,337335363614704,337335363615064
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,193,337335363616734,337335363630724
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,194,337335363631884,337335363657024
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,195,337335363661584,337335363661764
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,196,337335363662854,337335365403978
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,197,337335365408028,337335365411818
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,198,337335365421338,337335365421808
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,199,337335365423328,337335367142460
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,200,337335367146530,337335367149971
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,201,337335367159571,337335367160101
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,202,337335367161511,337335368883964
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,203,337335368887894,337335368891774
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,204,337335368901304,337335368901784
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,205,337335368903074,337335368921234
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,206,337335368922354,337335368958845
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,207,337335368963775,337335368963955
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,208,337335368965145,337335369562453
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,209,337335369565353,337335369568163
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,210,337335369575393,337335369575713
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,211,337335369590073,337335369637724
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,212,337335369639254,337335369699824
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,213,337335369706214,337335369706454
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,214,337335369707634,337335369748515
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,215,337335369749955,337335369810426
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,216,337335369816506,337335369816716
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,217,337335369818026,337335370407014
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,218,337335370409434,337335370412284
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,219,337335370419054,337335370419444
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,220,337335370420754,337335370435044
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,221,337335370436184,337335370461904
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,222,337335370466574,337335370466754
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,223,337335370467894,337335371954094
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,224,337335371958734,337335371962734
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,225,337335371971414,337335371972264
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,226,337335371973724,337335373716557
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,227,337335373720757,337335373724657
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,228,337335373734147,337335373734677
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,229,337335373736097,337335375198817
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,230,337335375203187,337335375206887
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,231,337335375215357,337335375215807
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,232,337335375217197,337335375235027
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,233,337335375236167,337335375269338
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,234,337335375281548,337335375281748
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,235,337335375282908,337335375881246
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,236,337335375883836,337335375886906
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,237,337335375894266,337335375894526
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,238,337335375895836,337335375935346
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,239,337335375936886,337335375997257
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,240,337335376010647,337335376010867
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,241,337335376012227,337335376049758
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,242,337335376051438,337335376111379
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,243,337335376118039,337335376118329
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,244,337335376119619,337335376698096
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,245,337335376700626,337335376702806
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,246,337335376709456,337335376709686
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,247,337335376710956,337335376724587
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,248,337335376725887,337335376760167
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,249,337335376764677,337335376764857
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,250,337335376765987,337335378305808
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,251,337335378309738,337335378313138
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,252,337335378322658,337335378323058
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,253,337335378324568,337335379835838
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,254,337335379839688,337335379843208
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,255,337335379851308,337335379851718
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,256,337335379853078,337335381386928
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,257,337335381394558,337335381400688
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,258,337335381422438,337335381423109
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,259,337335381424779,337335381446539
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,260,337335381447939,337335381481659
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,261,337335381487159,337335381487379
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,262,337335381488699,337335382067927
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,263,337335382071287,337335382074627
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,264,337335382080767,337335382081047
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,265,337335382082357,337335382144158
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,266,337335382146208,337335382204359
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,267,337335382210309,337335382210569
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,268,337335382211969,337335382252949
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,269,337335382254449,337335382317440
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,270,337335382323480,337335382323740
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,271,337335382325120,337335382923589
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,272,337335382927099,337335382930699
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,273,337335382937279,337335382937609
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,274,337335382939199,337335382956509
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,275,337335382957919,337335382982819
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,276,337335382988379,337335382988609
